Chromosome,Position,Coverage
PV426769.1,5213,339
PV426769.1,5214,338
PV426769.1,5215,341
PV426769.1,5216,341
PV426769.1,5217,339
PV426769.1,5218,343
PV426769.1,5219,336
PV426769.1,5220,348
PV426769.1,5221,347
PV426769.1,5222,350
PV426769.1,5223,350
PV426769.1,5224,344
PV426769.1,5225,345
PV426769.1,5226,339
PV426769.1,5227,148
PV426769.1,5228,246
PV426769.1,5229,302
PV426769.1,5230,329
PV426769.1,5231,330
PV426769.1,5232,330
PV426769.1,5233,331
PV426769.1,5234,330
PV426769.1,5235,339
PV426769.1,5236,328
PV426769.1,5237,330
PV426769.1,5238,330
PV426769.1,5239,341
PV426769.1,5240,341
PV426769.1,5241,338
PV426769.1,5242,336
PV426769.1,5243,323
PV426769.1,5244,332
PV426769.1,5245,329
PV426769.1,5246,332
PV426769.1,5247,336
PV426769.1,5248,331
PV426769.1,5249,325
PV426769.1,5250,328
PV426769.1,5251,329
PV426769.1,5252,316
PV426769.1,5253,330
PV426769.1,5254,329
PV426769.1,5255,329
PV426769.1,5256,327
PV426769.1,5257,320
PV426769.1,5258,324
PV426769.1,5259,328
PV426769.1,5260,322
PV426769.1,5261,323
PV426769.1,5262,316
PV426769.1,5263,319
PV426769.1,5264,316
PV426769.1,5265,319
PV426769.1,5266,324
PV426769.1,5267,322
PV426769.1,5268,324
PV426769.1,5269,321
PV426769.1,5270,289
PV426769.1,5271,303
PV426769.1,5272,321
PV426769.1,5273,323
PV426769.1,5274,307
PV426769.1,5275,302
PV426769.1,5276,295
PV426769.1,5277,288
PV426769.1,5278,282
PV426769.1,5279,308
PV426769.1,5280,309
PV426769.1,5281,304
PV426769.1,5282,298
PV426769.1,5283,311
PV426769.1,5284,304
PV426769.1,5285,315
PV426769.1,5286,310
PV426769.1,5287,312
PV426769.1,5288,313
PV426769.1,5289,311
PV426769.1,5290,318
PV426769.1,5291,319
PV426769.1,5292,318
PV426769.1,5293,319
PV426769.1,5294,320
PV426769.1,5295,317
PV426769.1,5296,313
PV426769.1,5297,316
PV426769.1,5298,316
PV426769.1,5299,315
PV426769.1,5300,305
PV426769.1,5301,317
PV426769.1,5302,314
PV426769.1,5303,312
PV426769.1,5304,315
PV426769.1,5305,314
PV426769.1,5306,313
PV426769.1,5307,311
PV426769.1,5308,238
PV426769.1,5309,295
PV426769.1,5310,312
PV426769.1,5311,316
PV426769.1,5312,314
PV426769.1,5313,315
PV426769.1,5314,315
PV426769.1,5315,312
PV426769.1,5316,315
PV426769.1,5317,272
PV426769.1,5318,311
PV426769.1,5319,316
PV426769.1,5320,316
PV426769.1,5321,315
PV426769.1,5322,316
PV426769.1,5323,315
PV426769.1,5324,315
PV426769.1,5325,316
PV426769.1,5326,319
PV426769.1,5327,316
PV426769.1,5328,317
PV426769.1,5329,316
PV426769.1,5330,317
PV426769.1,5331,323
PV426769.1,5332,319
PV426769.1,5333,313
PV426769.1,5334,318
PV426769.1,5335,306
PV426769.1,5336,324
PV426769.1,5337,324
PV426769.1,5338,322
PV426769.1,5339,284
PV426769.1,5340,318
PV426769.1,5341,306
PV426769.1,5342,301
PV426769.1,5343,313
PV426769.1,5344,314
PV426769.1,5345,304
PV426769.1,5346,297
PV426769.1,5347,288
PV426769.1,5348,288
PV426769.1,5349,284
PV426769.1,5350,301
PV426769.1,5351,295
PV426769.1,5352,295
PV426769.1,5353,302
PV426769.1,5354,295
PV426769.1,5355,300
PV426769.1,5356,297
PV426769.1,5357,293
PV426769.1,5358,294
PV426769.1,5359,300
PV426769.1,5360,303
PV426769.1,5361,303
PV426769.1,5362,299
PV426769.1,5363,299
PV426769.1,5364,296
PV426769.1,5365,298
PV426769.1,5366,294
PV426769.1,5367,295
PV426769.1,5368,278
PV426769.1,5369,288
PV426769.1,5370,290
PV426769.1,5371,289
PV426769.1,5372,287
PV426769.1,5373,289
PV426769.1,5374,285
PV426769.1,5375,291
PV426769.1,5376,292
PV426769.1,5377,286
PV426769.1,5378,282
PV426769.1,5379,288
PV426769.1,5380,284
PV426769.1,5381,287
PV426769.1,5382,283
PV426769.1,5383,290
PV426769.1,5384,289
PV426769.1,5385,288
PV426769.1,5386,283
PV426769.1,5387,287
PV426769.1,5388,289
PV426769.1,5389,287
PV426769.1,5390,259
PV426769.1,5391,283
PV426769.1,5392,285
PV426769.1,5393,284
PV426769.1,5394,282
PV426769.1,5395,280
PV426769.1,5396,287
PV426769.1,5397,288
PV426769.1,5398,287
PV426769.1,5399,283
PV426769.1,5400,281
PV426769.1,5401,279
PV426769.1,5402,273
PV426769.1,5403,270
PV426769.1,5404,266
PV426769.1,5405,273
PV426769.1,5406,268
PV426769.1,5407,275
PV426769.1,5408,274
PV426769.1,5409,274
PV426769.1,5410,272
PV426769.1,5411,270
PV426769.1,5412,270
PV426769.1,5413,273
PV426769.1,5414,275
PV426769.1,5415,257
PV426769.1,5416,265
PV426769.1,5417,260
PV426769.1,5418,261
PV426769.1,5419,268
PV426769.1,5420,266
PV426769.1,5421,268
PV426769.1,5422,270
PV426769.1,5423,269
PV426769.1,5424,261
PV426769.1,5425,267
PV426769.1,5426,264
PV426769.1,5427,259
PV426769.1,5428,267
PV426769.1,5429,256
PV426769.1,5430,256
PV426769.1,5431,271
PV426769.1,5432,270
PV426769.1,5433,261
PV426769.1,5434,259
PV426769.1,5435,255
PV426769.1,5436,239
PV426769.1,5437,241
PV426769.1,5438,248
PV426769.1,5439,248
PV426769.1,5440,33
PV426769.1,5441,31
PV426769.1,5442,237
PV426769.1,5443,232
PV426769.1,5444,236
PV426769.1,5445,241
PV426769.1,5446,240
PV426769.1,5447,242
PV426769.1,5448,254
PV426769.1,5449,257
PV426769.1,5450,259
PV426769.1,5451,258
PV426769.1,5452,251
PV426769.1,5453,245
PV426769.1,5454,247
PV426769.1,5455,240
PV426769.1,5456,239
PV426769.1,5457,246
PV426769.1,5458,220
PV426769.1,5459,245
PV426769.1,5460,246
PV426769.1,5461,251
PV426769.1,5462,257
PV426769.1,5463,253
PV426769.1,5464,257
PV426769.1,5465,258
PV426769.1,5466,254
PV426769.1,5467,254
PV426769.1,5468,246
PV426769.1,5469,252
PV426769.1,5470,245
PV426769.1,5471,258
PV426769.1,5472,261
PV426769.1,5473,265
PV426769.1,5474,265
PV426769.1,5475,266
PV426769.1,5476,266
PV426769.1,5477,260
PV426769.1,5478,268
PV426769.1,5479,267
PV426769.1,5480,265
PV426769.1,5481,263
PV426769.1,5482,256
PV426769.1,5483,256
PV426769.1,5484,261
PV426769.1,5485,257
PV426769.1,5486,59
PV426769.1,5487,53
PV426769.1,5488,49
PV426769.1,5489,276
PV426769.1,5490,276
PV426769.1,5491,279
PV426769.1,5492,268
PV426769.1,5493,273
PV426769.1,5494,281
PV426769.1,5495,282
PV426769.1,5496,286
PV426769.1,5497,284
PV426769.1,5498,277
PV426769.1,5499,285
PV426769.1,5500,284
PV426769.1,5501,283
PV426769.1,5502,288
PV426769.1,5503,291
PV426769.1,5504,286
PV426769.1,5505,286
PV426769.1,5506,289
PV426769.1,5507,292
PV426769.1,5508,295
PV426769.1,5509,278
PV426769.1,5510,283
PV426769.1,5511,286
PV426769.1,5512,278
PV426769.1,5513,287
PV426769.1,5514,284
PV426769.1,5515,289
PV426769.1,5516,291
PV426769.1,5517,292
PV426769.1,5518,126
PV426769.1,5519,216
PV426769.1,5520,274
PV426769.1,5521,292
PV426769.1,5522,296
PV426769.1,5523,294
PV426769.1,5524,294
PV426769.1,5525,293
PV426769.1,5526,293
PV426769.1,5527,293
PV426769.1,5528,299
PV426769.1,5529,298
PV426769.1,5530,292
PV426769.1,5531,295
PV426769.1,5532,285
PV426769.1,5533,281
PV426769.1,5534,291
PV426769.1,5535,293
PV426769.1,5536,292
PV426769.1,5537,281
PV426769.1,5538,292
PV426769.1,5539,290
PV426769.1,5540,298
PV426769.1,5541,298
PV426769.1,5542,298
PV426769.1,5543,296
PV426769.1,5544,298
PV426769.1,5545,304
PV426769.1,5546,302
PV426769.1,5547,307
PV426769.1,5548,300
PV426769.1,5549,293
PV426769.1,5550,295
PV426769.1,5551,310
PV426769.1,5552,311
PV426769.1,5553,310
PV426769.1,5554,308
PV426769.1,5555,306
PV426769.1,5556,308
PV426769.1,5557,309
PV426769.1,5558,308
PV426769.1,5559,309
PV426769.1,5560,295
PV426769.1,5561,308
PV426769.1,5562,309
PV426769.1,5563,306
PV426769.1,5564,298
PV426769.1,5565,305
PV426769.1,5566,302
PV426769.1,5567,306
PV426769.1,5568,306
PV426769.1,5569,305
PV426769.1,5570,253
PV426769.1,5571,289
PV426769.1,5572,301
PV426769.1,5573,303
PV426769.1,5574,303
PV426769.1,5575,302
PV426769.1,5576,302
PV426769.1,5577,301
PV426769.1,5578,269
PV426769.1,5579,300
PV426769.1,5580,304
PV426769.1,5581,305
PV426769.1,5582,305
PV426769.1,5583,303
PV426769.1,5584,304
PV426769.1,5585,301
PV426769.1,5586,301
PV426769.1,5587,279
PV426769.1,5588,293
PV426769.1,5589,292
PV426769.1,5590,141
PV426769.1,5591,250
PV426769.1,5592,307
PV426769.1,5593,309
PV426769.1,5594,311
PV426769.1,5595,308
PV426769.1,5596,307
PV426769.1,5597,307
PV426769.1,5598,310
PV426769.1,5599,291
PV426769.1,5600,306
PV426769.1,5601,292
PV426769.1,5602,303
PV426769.1,5603,310
PV426769.1,5604,303
PV426769.1,5605,298
PV426769.1,5606,300
PV426769.1,5607,293
PV426769.1,5608,298
PV426769.1,5609,304
PV426769.1,5610,280
PV426769.1,5611,270
PV426769.1,5612,292
PV426769.1,5613,287
PV426769.1,5614,295
PV426769.1,5615,283
PV426769.1,5616,283
PV426769.1,5617,293
PV426769.1,5618,295
PV426769.1,5619,299
PV426769.1,5620,298
PV426769.1,5621,294
PV426769.1,5622,269
PV426769.1,5623,301
PV426769.1,5624,289
PV426769.1,5625,297
PV426769.1,5626,301
PV426769.1,5627,295
PV426769.1,5628,293
PV426769.1,5629,287
PV426769.1,5630,298
PV426769.1,5631,297
PV426769.1,5632,294
PV426769.1,5633,301
PV426769.1,5634,297
PV426769.1,5635,295
PV426769.1,5636,297
PV426769.1,5637,298
PV426769.1,5638,292
PV426769.1,5639,297
PV426769.1,5640,293
PV426769.1,5641,301
PV426769.1,5642,294
PV426769.1,5643,294
PV426769.1,5644,300
PV426769.1,5645,301
PV426769.1,5646,289
PV426769.1,5647,296
PV426769.1,5648,296
PV426769.1,5649,291
PV426769.1,5650,282
PV426769.1,5651,294
PV426769.1,5652,293
PV426769.1,5653,294
PV426769.1,5654,291
PV426769.1,5655,291
PV426769.1,5656,290
PV426769.1,5657,275
PV426769.1,5658,276
PV426769.1,5659,273
PV426769.1,5660,271
PV426769.1,5661,239
PV426769.1,5662,276
PV426769.1,5663,293
PV426769.1,5664,294
PV426769.1,5665,288
PV426769.1,5666,287
PV426769.1,5667,297
PV426769.1,5668,294
PV426769.1,5669,294
PV426769.1,5670,293
PV426769.1,5671,297
PV426769.1,5672,298
PV426769.1,5673,303
PV426769.1,5674,300
PV426769.1,5675,300
PV426769.1,5676,300
PV426769.1,5677,212
PV426769.1,5678,261
PV426769.1,5679,291
PV426769.1,5680,304
PV426769.1,5681,304
PV426769.1,5682,306
PV426769.1,5683,304
PV426769.1,5684,304
PV426769.1,5685,305
PV426769.1,5686,265
PV426769.1,5687,304
PV426769.1,5688,312
PV426769.1,5689,313
PV426769.1,5690,312
PV426769.1,5691,310
PV426769.1,5692,312
PV426769.1,5693,315
PV426769.1,5694,310
PV426769.1,5695,314
PV426769.1,5696,315
PV426769.1,5697,309
PV426769.1,5698,306
PV426769.1,5699,312
PV426769.1,5700,311
PV426769.1,5701,308
PV426769.1,5702,300
PV426769.1,5703,300
PV426769.1,5704,306
PV426769.1,5705,307
PV426769.1,5706,303
PV426769.1,5707,310
PV426769.1,5708,306
PV426769.1,5709,302
PV426769.1,5710,282
PV426769.1,5711,297
PV426769.1,5712,302
PV426769.1,5713,304
PV426769.1,5714,304
PV426769.1,5715,300
PV426769.1,5716,316
PV426769.1,5717,312
PV426769.1,5718,314
PV426769.1,5719,320
PV426769.1,5720,318
PV426769.1,5721,324
PV426769.1,5722,316
PV426769.1,5723,319
PV426769.1,5724,312
PV426769.1,5725,308
PV426769.1,5726,315
PV426769.1,5727,318
PV426769.1,5728,308
PV426769.1,5729,324
PV426769.1,5730,327
PV426769.1,5731,327
PV426769.1,5732,329
PV426769.1,5733,321
PV426769.1,5734,331
PV426769.1,5735,325
PV426769.1,5736,332
PV426769.1,5737,327
PV426769.1,5738,313
PV426769.1,5739,322
PV426769.1,5740,311
PV426769.1,5741,318
PV426769.1,5742,316
PV426769.1,5743,305
PV426769.1,5744,317
PV426769.1,5745,316
PV426769.1,5746,308
PV426769.1,5747,308
PV426769.1,5748,320
PV426769.1,5749,321
PV426769.1,5750,317
PV426769.1,5751,310
PV426769.1,5752,309
PV426769.1,5753,308
PV426769.1,5754,308
PV426769.1,5755,300
PV426769.1,5756,304
PV426769.1,5757,304
PV426769.1,5758,307
PV426769.1,5759,311
PV426769.1,5760,309
PV426769.1,5761,308
PV426769.1,5762,309
PV426769.1,5763,304
PV426769.1,5764,301
PV426769.1,5765,296
PV426769.1,5766,301
PV426769.1,5767,284
PV426769.1,5768,309
PV426769.1,5769,313
PV426769.1,5770,307
PV426769.1,5771,319
PV426769.1,5772,318
PV426769.1,5773,319
PV426769.1,5774,313
PV426769.1,5775,309
PV426769.1,5776,317
PV426769.1,5777,320
PV426769.1,5778,322
PV426769.1,5779,293
PV426769.1,5780,322
PV426769.1,5781,325
PV426769.1,5782,325
PV426769.1,5783,323
PV426769.1,5784,321
PV426769.1,5785,309
PV426769.1,5786,325
PV426769.1,5787,325
PV426769.1,5788,323
PV426769.1,5789,323
PV426769.1,5790,324
PV426769.1,5791,320
PV426769.1,5792,316
PV426769.1,5793,320
PV426769.1,5794,317
PV426769.1,5795,313
PV426769.1,5796,275
PV426769.1,5797,306
PV426769.1,5798,302
PV426769.1,5799,301
PV426769.1,5800,304
PV426769.1,5801,302
PV426769.1,5802,306
PV426769.1,5803,306
PV426769.1,5804,288
PV426769.1,5805,301
PV426769.1,5806,303
PV426769.1,5807,302
PV426769.1,5808,290
PV426769.1,5809,296
PV426769.1,5810,300
PV426769.1,5811,299
PV426769.1,5812,296
PV426769.1,5813,296
PV426769.1,5814,294
PV426769.1,5815,294
PV426769.1,5816,288
PV426769.1,5817,286
PV426769.1,5818,283
PV426769.1,5819,284
PV426769.1,5820,267
PV426769.1,5821,285
PV426769.1,5822,287
PV426769.1,5823,291
PV426769.1,5824,288
PV426769.1,5825,290
PV426769.1,5826,288
PV426769.1,5827,290
PV426769.1,5828,285
PV426769.1,5829,291
PV426769.1,5830,292
PV426769.1,5831,286
PV426769.1,5832,284
PV426769.1,5833,288
PV426769.1,5834,287
PV426769.1,5835,286
PV426769.1,5836,285
PV426769.1,5837,283
PV426769.1,5838,286
PV426769.1,5839,276
PV426769.1,5840,252
PV426769.1,5841,282
PV426769.1,5842,280
PV426769.1,5843,284
PV426769.1,5844,280
PV426769.1,5845,279
PV426769.1,5846,284
PV426769.1,5847,280
PV426769.1,5848,283
PV426769.1,5849,280
PV426769.1,5850,281
PV426769.1,5851,277
PV426769.1,5852,269
PV426769.1,5853,271
PV426769.1,5854,286
PV426769.1,5855,287
PV426769.1,5856,290
PV426769.1,5857,287
PV426769.1,5858,288
PV426769.1,5859,287
PV426769.1,5860,286
PV426769.1,5861,291
PV426769.1,5862,294
PV426769.1,5863,295
PV426769.1,5864,290
PV426769.1,5865,294
PV426769.1,5866,283
PV426769.1,5867,296
PV426769.1,5868,298
PV426769.1,5869,293
PV426769.1,5870,288
PV426769.1,5871,287
PV426769.1,5872,294
PV426769.1,5873,291
PV426769.1,5874,289
PV426769.1,5875,214
PV426769.1,5876,269
PV426769.1,5877,290
PV426769.1,5878,286
PV426769.1,5879,281
PV426769.1,5880,277
PV426769.1,5881,291
PV426769.1,5882,294
PV426769.1,5883,292
PV426769.1,5884,296
PV426769.1,5885,292
PV426769.1,5886,292
PV426769.1,5887,286
PV426769.1,5888,295
PV426769.1,5889,294
PV426769.1,5890,286
PV426769.1,5891,276
PV426769.1,5892,289
PV426769.1,5893,288
PV426769.1,5894,290
PV426769.1,5895,289
PV426769.1,5896,290
PV426769.1,5897,287
PV426769.1,5898,284
PV426769.1,5899,286
PV426769.1,5900,283
PV426769.1,5901,276
PV426769.1,5902,281
PV426769.1,5903,284
PV426769.1,5904,285
PV426769.1,5905,283
PV426769.1,5906,273
PV426769.1,5907,269
PV426769.1,5908,266
PV426769.1,5909,280
PV426769.1,5910,281
PV426769.1,5911,273
PV426769.1,5912,276
PV426769.1,5913,285
PV426769.1,5914,287
PV426769.1,5915,285
PV426769.1,5916,281
PV426769.1,5917,279
PV426769.1,5918,278
PV426769.1,5919,271
PV426769.1,5920,270
PV426769.1,5921,270
PV426769.1,5922,281
PV426769.1,5923,282
PV426769.1,5924,283
PV426769.1,5925,282
PV426769.1,5926,280
PV426769.1,5927,274
PV426769.1,5928,279
PV426769.1,5929,275
PV426769.1,5930,261
PV426769.1,5931,271
PV426769.1,5932,277
PV426769.1,5933,270
PV426769.1,5934,286
PV426769.1,5935,281
PV426769.1,5936,285
PV426769.1,5937,285
PV426769.1,5938,285
PV426769.1,5939,287
PV426769.1,5940,287
PV426769.1,5941,281
PV426769.1,5942,287
PV426769.1,5943,286
PV426769.1,5944,284
PV426769.1,5945,284
PV426769.1,5946,285
PV426769.1,5947,280
PV426769.1,5948,277
PV426769.1,5949,278
PV426769.1,5950,255
PV426769.1,5951,269
PV426769.1,5952,271
PV426769.1,5953,271
PV426769.1,5954,267
PV426769.1,5955,260
PV426769.1,5956,270
PV426769.1,5957,267
PV426769.1,5958,272
PV426769.1,5959,272
PV426769.1,5960,274
PV426769.1,5961,270
PV426769.1,5962,269
PV426769.1,5963,266
PV426769.1,5964,273
PV426769.1,5965,276
PV426769.1,5966,271
PV426769.1,5967,272
PV426769.1,5968,269
PV426769.1,5969,269
PV426769.1,5970,265
PV426769.1,5971,263
PV426769.1,5972,263
PV426769.1,5973,259
PV426769.1,5974,257
PV426769.1,5975,257
PV426769.1,5976,204
PV426769.1,5977,252
PV426769.1,5978,262
PV426769.1,5979,258
PV426769.1,5980,255
PV426769.1,5981,246
PV426769.1,5982,251
PV426769.1,5983,241
PV426769.1,5984,256
PV426769.1,5985,272
PV426769.1,5986,274
PV426769.1,5987,278
PV426769.1,5988,278
PV426769.1,5989,277
PV426769.1,5990,277
PV426769.1,5991,275
PV426769.1,5992,274
PV426769.1,5993,268
PV426769.1,5994,270
PV426769.1,5995,273
PV426769.1,5996,272
PV426769.1,5997,271
PV426769.1,5998,274
PV426769.1,5999,278
PV426769.1,6000,275
PV426769.1,6001,278
PV426769.1,6002,277
PV426769.1,6003,275
PV426769.1,6004,278
PV426769.1,6005,282
PV426769.1,6006,286
PV426769.1,6007,285
PV426769.1,6008,282
PV426769.1,6009,274
PV426769.1,6010,275
PV426769.1,6011,276
PV426769.1,6012,280
PV426769.1,6013,251
PV426769.1,6014,252
PV426769.1,6015,278
PV426769.1,6016,275
PV426769.1,6017,55
PV426769.1,6018,277
PV426769.1,6019,279
PV426769.1,6020,282
PV426769.1,6021,277
PV426769.1,6022,287
PV426769.1,6023,280
PV426769.1,6024,289
PV426769.1,6025,290
PV426769.1,6026,287
PV426769.1,6027,279
PV426769.1,6028,282
PV426769.1,6029,277
PV426769.1,6030,273
PV426769.1,6031,285
PV426769.1,6032,286
PV426769.1,6033,283
PV426769.1,6034,285
PV426769.1,6035,285
PV426769.1,6036,281
PV426769.1,6037,279
PV426769.1,6038,264
PV426769.1,6039,277
PV426769.1,6040,274
PV426769.1,6041,273
PV426769.1,6042,280
PV426769.1,6043,284
PV426769.1,6044,284
PV426769.1,6045,285
PV426769.1,6046,284
PV426769.1,6047,279
PV426769.1,6048,283
PV426769.1,6049,283
PV426769.1,6050,287
PV426769.1,6051,283
PV426769.1,6052,264
PV426769.1,6053,271
PV426769.1,6054,277
PV426769.1,6055,271
PV426769.1,6056,274
PV426769.1,6057,277
PV426769.1,6058,275
PV426769.1,6059,277
PV426769.1,6060,287
PV426769.1,6061,289
PV426769.1,6062,288
PV426769.1,6063,278
PV426769.1,6064,282
PV426769.1,6065,286
PV426769.1,6066,288
PV426769.1,6067,290
PV426769.1,6068,290
PV426769.1,6069,284
PV426769.1,6070,291
PV426769.1,6071,291
PV426769.1,6072,289
PV426769.1,6073,284
PV426769.1,6074,283
PV426769.1,6075,272
PV426769.1,6076,280
PV426769.1,6077,281
PV426769.1,6078,284
PV426769.1,6079,276
PV426769.1,6080,286
PV426769.1,6081,287
PV426769.1,6082,284
PV426769.1,6083,278
PV426769.1,6084,276
PV426769.1,6085,289
PV426769.1,6086,294
PV426769.1,6087,286
PV426769.1,6088,289
PV426769.1,6089,292
PV426769.1,6090,296
PV426769.1,6091,299
PV426769.1,6092,297
PV426769.1,6093,295
PV426769.1,6094,294
PV426769.1,6095,291
PV426769.1,6096,284
PV426769.1,6097,292
PV426769.1,6098,292
PV426769.1,6099,290
PV426769.1,6100,292
PV426769.1,6101,294
PV426769.1,6102,283
PV426769.1,6103,296
PV426769.1,6104,296
PV426769.1,6105,293
PV426769.1,6106,291
PV426769.1,6107,288
PV426769.1,6108,277
PV426769.1,6109,279
PV426769.1,6110,281
PV426769.1,6111,285
PV426769.1,6112,282
PV426769.1,6113,284
PV426769.1,6114,283
PV426769.1,6115,280
PV426769.1,6116,285
PV426769.1,6117,286
PV426769.1,6118,285
PV426769.1,6119,281
PV426769.1,6120,277
PV426769.1,6121,278
PV426769.1,6122,283
PV426769.1,6123,282
PV426769.1,6124,282
PV426769.1,6125,281
PV426769.1,6126,268
PV426769.1,6127,277
PV426769.1,6128,277
PV426769.1,6129,277
PV426769.1,6130,273
PV426769.1,6131,280
PV426769.1,6132,278
PV426769.1,6133,272
PV426769.1,6134,267
PV426769.1,6135,280
PV426769.1,6136,271
PV426769.1,6137,281
PV426769.1,6138,279
PV426769.1,6139,280
PV426769.1,6140,277
PV426769.1,6141,278
PV426769.1,6142,264
PV426769.1,6143,275
PV426769.1,6144,277
PV426769.1,6145,280
PV426769.1,6146,270
PV426769.1,6147,278
PV426769.1,6148,274
PV426769.1,6149,275
PV426769.1,6150,274
PV426769.1,6151,271
PV426769.1,6152,281
PV426769.1,6153,279
PV426769.1,6154,275
PV426769.1,6155,277
PV426769.1,6156,277
PV426769.1,6157,270
PV426769.1,6158,45
PV426769.1,6159,31
PV426769.1,6160,274
PV426769.1,6161,275
PV426769.1,6162,267
PV426769.1,6163,277
PV426769.1,6164,280
PV426769.1,6165,279
PV426769.1,6166,241
PV426769.1,6167,273
PV426769.1,6168,276
PV426769.1,6169,277
PV426769.1,6170,277
PV426769.1,6171,276
PV426769.1,6172,274
PV426769.1,6173,279
PV426769.1,6174,278
PV426769.1,6175,278
PV426769.1,6176,281
PV426769.1,6177,277
PV426769.1,6178,276
PV426769.1,6179,275
PV426769.1,6180,259
PV426769.1,6181,263
PV426769.1,6182,258
PV426769.1,6183,269
PV426769.1,6184,269
PV426769.1,6185,269
PV426769.1,6186,270
PV426769.1,6187,267
PV426769.1,6188,257
PV426769.1,6189,259
PV426769.1,6190,247
PV426769.1,6191,256
PV426769.1,6192,256
PV426769.1,6193,255
PV426769.1,6194,259
PV426769.1,6195,260
PV426769.1,6196,260
PV426769.1,6197,252
PV426769.1,6198,248
PV426769.1,6199,251
PV426769.1,6200,256
PV426769.1,6201,244
PV426769.1,6202,243
PV426769.1,6203,250
PV426769.1,6204,253
PV426769.1,6205,253
PV426769.1,6206,250
PV426769.1,6207,239
PV426769.1,6208,240
PV426769.1,6209,249
PV426769.1,6210,252
PV426769.1,6211,253
PV426769.1,6212,248
PV426769.1,6213,248
PV426769.1,6214,254
PV426769.1,6215,258
PV426769.1,6216,275
PV426769.1,6217,273
PV426769.1,6218,274
PV426769.1,6219,277
PV426769.1,6220,278
PV426769.1,6221,278
PV426769.1,6222,280
PV426769.1,6223,277
PV426769.1,6224,36
PV426769.1,6225,277
PV426769.1,6226,280
PV426769.1,6227,276
PV426769.1,6228,277
PV426769.1,6229,284
PV426769.1,6230,285
PV426769.1,6231,282
PV426769.1,6232,287
PV426769.1,6233,287
PV426769.1,6234,288
PV426769.1,6235,275
PV426769.1,6236,282
PV426769.1,6237,285
PV426769.1,6238,286
PV426769.1,6239,284
PV426769.1,6240,281
PV426769.1,6241,277
PV426769.1,6242,278
PV426769.1,6243,279
PV426769.1,6244,272
PV426769.1,6245,279
PV426769.1,6246,282
PV426769.1,6247,283
PV426769.1,6248,285
PV426769.1,6249,284
PV426769.1,6250,272
PV426769.1,6251,273
PV426769.1,6252,270
PV426769.1,6253,267
PV426769.1,6254,269
PV426769.1,6255,270
PV426769.1,6256,264
PV426769.1,6257,263
PV426769.1,6258,258
PV426769.1,6259,180
PV426769.1,6260,237
PV426769.1,6261,268
PV426769.1,6262,276
PV426769.1,6263,276
PV426769.1,6264,276
PV426769.1,6265,275
PV426769.1,6266,274
PV426769.1,6267,275
PV426769.1,6268,263
PV426769.1,6269,261
PV426769.1,6270,247
PV426769.1,6271,266
PV426769.1,6272,268
PV426769.1,6273,271
PV426769.1,6274,270
PV426769.1,6275,273
PV426769.1,6276,268
PV426769.1,6277,268
PV426769.1,6278,264
PV426769.1,6279,267
PV426769.1,6280,270
PV426769.1,6281,280
PV426769.1,6282,279
PV426769.1,6283,282
PV426769.1,6284,279
PV426769.1,6285,283
PV426769.1,6286,265
PV426769.1,6287,280
PV426769.1,6288,282
PV426769.1,6289,281
PV426769.1,6290,285
PV426769.1,6291,291
PV426769.1,6292,298
PV426769.1,6293,300
PV426769.1,6294,296
PV426769.1,6295,302
PV426769.1,6296,304
PV426769.1,6297,300
PV426769.1,6298,301
